"GEOID","NAME","median_incomeE","year"
"1742457","Leaf River village, Illinois",62778,2021
"1742496","Lebanon city, Illinois",75179,2021
"1742587","Lee village, Illinois",67500,2021
"1742600","Lee Center CDP, Illinois",NA,2021
"1742756","Leland village, Illinois",59931,2021
"1742769","Leland Grove city, Illinois",123810,2021
"1742795","Lemont village, Illinois",119750,2021
"1742834","Lena village, Illinois",60179,2021
"1742860","Lenzburg village, Illinois",43636,2021
"1742912","Leonore village, Illinois",45833,2021
"1742938","Lerna village, Illinois",44375,2021
"1742971","Le Roy city, Illinois",78512,2021
"1743055","Lewistown city, Illinois",53141,2021
"1743094","Lexington city, Illinois",83233,2021
"1743133","Liberty village, Illinois",59063,2021
"1743250","Libertyville village, Illinois",153674,2021
"1743406","Lily Lake village, Illinois",122083,2021
"1743445","Lima village, Illinois",65568,2021
"1743510","Limestone village, Illinois",98482,2021
"1743536","Lincoln city, Illinois",51915,2021
"1743666","Lincolnshire village, Illinois",144676,2021
"1743744","Lincolnwood village, Illinois",95650,2021
"1743770","Lindenhurst village, Illinois",121209,2021
"1743900","Lisbon village, Illinois",73750,2021
"1743939","Lisle village, Illinois",102676,2021
"1743965","Litchfield city, Illinois",50069,2021
"1743978","Literberry CDP, Illinois",NA,2021
"1744056","Littleton village, Illinois",52500,2021
"1744082","Little York village, Illinois",45795,2021
"1744121","Liverpool village, Illinois",43750,2021
"1744160","Livingston village, Illinois",56607,2021
"1744173","Loami village, Illinois",51875,2021
"1744225","Lockport city, Illinois",96481,2021
"1744244","Lockport Heights CDP, Illinois",93438,2021
"1744264","Loda village, Illinois",50000,2021
"1744381","Lomax village, Illinois",41250,2021
"1744407","Lombard village, Illinois",89079,2021
"1744446","London Mills village, Illinois",37396,2021
"1744498","Long Creek village, Illinois",86042,2021
"1744524","Long Grove village, Illinois",207275,2021
"1744550","Long Lake CDP, Illinois",76632,2021
"1744576","Long Point village, Illinois",60000,2021
"1744602","Longview village, Illinois",43750,2021
"1744719","Loraine village, Illinois",51397,2021
"1744784","Lorenzo CDP, Illinois",NA,2021
"1744823","Lostant village, Illinois",67500,2021
"1744836","Lost Nation CDP, Illinois",98846,2021
"1744927","Louisville village, Illinois",35897,2021
"1745031","Loves Park city, Illinois",57894,2021
"1745044","Lovington village, Illinois",53603,2021
"1745109","Lowpoint CDP, Illinois",NA,2021
"1745174","Ludlow village, Illinois",44000,2021
"1745278","Lyndon village, Illinois",40000,2021
"1745343","Lynn Center CDP, Illinois",102083,2021
"1745369","Lynnville village, Illinois",48333,2021
"1745421","Lynwood village, Illinois",90185,2021
"1745434","Lyons village, Illinois",67807,2021
"1745525","McClure village, Illinois",46364,2021
"1745564","McCook village, Illinois",68750,2021
"1745616","McCullom Lake village, Illinois",67083,2021
"1745642","Macedonia village, Illinois",26250,2021
"1745694","McHenry city, Illinois",76858,2021
"1745726","Machesney Park village, Illinois",65442,2021
"1745785","Mackinaw village, Illinois",66908,2021
"1745811","McLean village, Illinois",82500,2021
"1745824","McLeansboro city, Illinois",55197,2021
"1745850","McNabb village, Illinois",74500,2021
"1745889","Macomb city, Illinois",33588,2021
"1745941","Macon city, Illinois",60000,2021
"1745993","Madison city, Illinois",33958,2021
"1746058","Maeystown village, Illinois",68750,2021
"1746110","Magnolia village, Illinois",55000,2021
"1746136","Mahomet village, Illinois",122386,2021
"1746214","Makanda village, Illinois",65000,2021
"1746240","Malden village, Illinois",56750,2021
"1746279","Malta village, Illinois",73047,2021
"1746331","Manchester village, Illinois",56250,2021
"1746357","Manhattan village, Illinois",112706,2021
"1746383","Manito village, Illinois",60882,2021
"1746422","Manlius village, Illinois",49375,2021
"1746487","Mansfield village, Illinois",70125,2021
"1746500","Manteno village, Illinois",83625,2021
"1746604","Maple Park village, Illinois",104250,2021
"1746643","Mapleton village, Illinois",57500,2021
"1746695","Maquon village, Illinois",51667,2021
"1746734","Marcelline CDP, Illinois",NA,2021
"1746786","Marengo city, Illinois",65136,2021
"1746825","Marietta village, Illinois",45000,2021
"1746864","Marine village, Illinois",69688,2021
"1746916","Marion city, Illinois",46515,2021
"1746955","Marissa village, Illinois",47262,2021
"1746981","Mark village, Illinois",68333,2021
"1747007","Markham city, Illinois",43835,2021
"1747046","Marley CDP, Illinois",NA,2021
"1747072","Maroa city, Illinois",60625,2021
"1747111","Marquette Heights city, Illinois",61842,2021
"1747150","Marseilles city, Illinois",53958,2021
"1747163","Marshall city, Illinois",58454,2021
"1747254","Martinsville city, Illinois",49141,2021
"1747280","Martinton village, Illinois",77250,2021
"1747397","Maryville village, Illinois",84402,2021
"1747423","Mascoutah city, Illinois",79189,2021
"1747449","Mason town, Illinois",55114,2021
"1747475","Mason City city, Illinois",50625,2021
"1747527","Matherville village, Illinois",70417,2021
"1747540","Matteson village, Illinois",85332,2021
"1747553","Mattoon city, Illinois",41320,2021
"1747592","Maunie village, Illinois",42083,2021
"1747774","Maywood village, Illinois",58764,2021
"1747787","Mazon village, Illinois",62935,2021
"1748021","Mechanicsburg village, Illinois",70000,2021
"1748073","Media village, Illinois",65893,2021
"1748138","Medora village, Illinois",64583,2021
"1748242","Melrose Park village, Illinois",58871,2021
"1748268","Melvin village, Illinois",47500,2021
"1748307","Mendon village, Illinois",56875,2021
"1748333","Mendota city, Illinois",61250,2021
"1748359","Menominee village, Illinois",87250,2021
"1748424","Meredosia village, Illinois",51806,2021
"1748554","Merrionette Park village, Illinois",45100,2021
"1748567","Merritt CDP, Illinois",NA,2021
"1748606","Metamora village, Illinois",80325,2021
"1748632","Metcalf village, Illinois",46696,2021
"1748645","Metropolis city, Illinois",45833,2021
"1748671","Mettawa village, Illinois",110625,2021
"1748684","Meyer CDP, Illinois",NA,2021
"1748853","Middletown village, Illinois",53125,2021
"1748892","Midlothian village, Illinois",58011,2021
"1749009","Milan village, Illinois",54691,2021
"1749048","Milford village, Illinois",45000,2021
"1749100","Millbrook village, Illinois",98125,2021
"1749178","Mill Creek village, Illinois",NA,2021
"1749191","Milledgeville village, Illinois",49922,2021
"1749243","Millersburg CDP, Illinois",NA,2021
"1749308","Millington village, Illinois",81750,2021
"1749347","Mill Shoals village, Illinois",51731,2021
"1749386","Millstadt village, Illinois",85845,2021
"1749477","Milton village, Illinois",42614,2021
"1749516","Mineral village, Illinois",39722,2021
"1749555","Minier village, Illinois",62813,2021
"1749568","Minonk city, Illinois",54194,2021
"1749607","Minooka village, Illinois",105905,2021
"1749698","Mitchell CDP, Illinois",42125,2021
"1749802","Modesto village, Illinois",55625,2021
"1749854","Mokena village, Illinois",114455,2021
"1749867","Moline city, Illinois",59697,2021
"1749893","Momence city, Illinois",45556,2021
"1749945","Monee village, Illinois",79013,2021
"1750010","Monmouth city, Illinois",54400,2021
"1750062","Monroe Center village, Illinois",82500,2021
"1750218","Montgomery village, Illinois",100911,2021
"1750244","Monticello city, Illinois",83878,2021
"1750283","Montrose village, Illinois",46625,2021
"1750452","Moro CDP, Illinois",76017,2021
"1750491","Morris city, Illinois",65911,2021
"1750530","Morrison city, Illinois",60461,2021
"1750543","Morrisonville village, Illinois",59700,2021
"1750621","Morton village, Illinois",81792,2021
"1750647","Morton Grove village, Illinois",91389,2021
"1750699","Mossville CDP, Illinois",NA,2021
"1750751","Mound City city, Illinois",46250,2021
"1750777","Mounds city, Illinois",27297,2021
"1750790","Mound Station village, Illinois",67000,2021
"1750829","Mount Auburn village, Illinois",55625,2021
"1750868","Mount Carmel city, Illinois",41177,2021
"1750881","Mount Carroll city, Illinois",59107,2021
"1750920","Mount Clare village, Illinois",38750,2021
"1750933","Mount Erie village, Illinois",42188,2021
"1750998","Mount Morris village, Illinois",34728,2021
"1751024","Mount Olive city, Illinois",44201,2021
"1751089","Mount Prospect village, Illinois",92477,2021
"1751128","Mount Pulaski city, Illinois",62938,2021
"1751154","Mount Sterling city, Illinois",49813,2021
"1751180","Mount Vernon city, Illinois",44373,2021
"1751206","Mount Zion village, Illinois",90823,2021
"1751232","Moweaqua village, Illinois",64032,2021
"1751271","Muddy village, Illinois",NA,2021
"1751284","Mulberry Grove village, Illinois",44583,2021
"1751310","Mulkeytown CDP, Illinois",NA,2021
"1751336","Muncie village, Illinois",61875,2021
"1751349","Mundelein village, Illinois",96993,2021
"1751453","Murphysboro city, Illinois",38949,2021
"1751479","Murrayville village, Illinois",48125,2021
"1751544","Nachusa CDP, Illinois",NA,2021
"1751622","Naperville city, Illinois",135772,2021
"1751648","Naplate village, Illinois",44375,2021
"1751661","Naples town, Illinois",NA,2021
"1751700","Nashville city, Illinois",60610,2021
"1751726","Nason city, Illinois",47917,2021
"1751791","Nauvoo city, Illinois",43000,2021
"1751882","Nebo village, Illinois",38750,2021
"1751934","Nekoma CDP, Illinois",16012,2021
"1751947","Nelson village, Illinois",34167,2021
"1751986","Neoga city, Illinois",53750,2021
"1751999","Neponset village, Illinois",57188,2021
"1752103","Newark village, Illinois",106667,2021
"1752116","New Athens village, Illinois",72056,2021
"1752142","New Baden village, Illinois",79662,2021
"1752155","New Bedford village, Illinois",55000,2021
"1752168","New Berlin village, Illinois",72500,2021
"1752220","New Boston city, Illinois",40125,2021
"1752285","New Burnside village, Illinois",34063,2021
"1752311","New Canton town, Illinois",31094,2021
"1752415","New Douglas village, Illinois",45438,2021
"1752467","New Grand Chain village, Illinois",26806,2021
"1752506","New Haven village, Illinois",32188,2021
"1752545","New Holland village, Illinois",75000,2021
"1752584","New Lenox village, Illinois",118817,2021
"1752623","Newman city, Illinois",65429,2021
"1752701","New Milford village, Illinois",63182,2021
"1752714","New Minden village, Illinois",58125,2021
"1752805","New Salem village, Illinois",NA,2021
"1752844","Newton city, Illinois",50614,2021
"1752961","Niantic village, Illinois",59219,2021
"1753000","Niles village, Illinois",69081,2021
"1753039","Nilwood town, Illinois",42361,2021
"1753078","Niota CDP, Illinois",50859,2021
"1753143","Noble village, Illinois",43958,2021
"1753169","Nokomis city, Illinois",55536,2021
"1753195","Nora village, Illinois",46800,2021
"1753234","Normal town, Illinois",58564,2021
"1753377","Norridge village, Illinois",80911,2021
"1753390","Norris village, Illinois",53438,2021
"1753403","Norris City village, Illinois",42900,2021
"1753442","North Aurora village, Illinois",88727,2021
"1753455","North Barrington village, Illinois",205682,2021
"1753481","Northbrook village, Illinois",143506,2021
"1753559","North Chicago city, Illinois",47884,2021
"1753585","North City village, Illinois",55000,2021
"1753663","Northfield village, Illinois",160331,2021
"1753793","North Henderson village, Illinois",76250,2021
"1753871","Northlake city, Illinois",64792,2021
"1754092","North Pekin village, Illinois",69244,2021
"1754144","North Riverside village, Illinois",59882,2021
"1754222","North Utica village, Illinois",96563,2021
"1754404","Norwood village, Illinois",65750,2021
"1754534","Oak Brook village, Illinois",146409,2021
"1754560","Oakbrook Terrace city, Illinois",60761,2021
"1754586","Oakdale village, Illinois",85227,2021
"1754625","Oakford village, Illinois",59792,2021
"1754638","Oak Forest city, Illinois",81288,2021
"1754703","Oak Grove village, Illinois",29375,2021
"1754781","Oakland city, Illinois",45694,2021
"1754820","Oak Lawn village, Illinois",70787,2021
"1754885","Oak Park village, Illinois",98081,2021
"1754924","Oak Run CDP, Illinois",112500,2021
"1755002","Oakwood village, Illinois",45438,2021
"1755041","Oakwood Hills village, Illinois",111528,2021
"1755106","Oblong village, Illinois",49900,2021
"1755132","Oconee village, Illinois",60313,2021
"1755171","Odell village, Illinois",48542,2021
"1755210","Odin village, Illinois",38402,2021
"1755249","O'Fallon city, Illinois",96698,2021
"1755275","Ogden village, Illinois",77361,2021
"1755353","Oglesby city, Illinois",59150,2021
"1755379","Ohio village, Illinois",53182,2021
"1755418","Ohlman village, Illinois",43000,2021
"1755470","Okawville village, Illinois",73864,2021
"1755639","Old Mill Creek village, Illinois",105417,2021
"1755717","Old Ripley village, Illinois",66875,2021
"1755756","Old Shawneetown village, Illinois",21042,2021
"1755847","Olive Branch CDP, Illinois",48250,2021
"1755886","Olivet CDP, Illinois",NA,2021
"1755899","Olmsted village, Illinois",24688,2021
"1755912","Olney city, Illinois",55434,2021
"1755938","Olympia Fields village, Illinois",95946,2021
"1756003","Omaha village, Illinois",49844,2021
"1756081","Onarga village, Illinois",51638,2021
"1756159","Oneida city, Illinois",58490,2021
"1756198","Opdyke CDP, Illinois",56375,2021
"1756211","Ophiem CDP, Illinois",58841,2021
"1756237","Oquawka village, Illinois",48750,2021
"1756341","Orangeville village, Illinois",57386,2021
"1756471","Oreana village, Illinois",83214,2021
"1756484","Oregon city, Illinois",65375,2021
"1756536","Orient city, Illinois",36071,2021
"1756601","Orion village, Illinois",75100,2021
"1756627","Orland Hills village, Illinois",93162,2021
"1756640","Orland Park village, Illinois",89491,2021
"1756796","Osco CDP, Illinois",135577,2021
"1756887","Oswego village, Illinois",106790,2021
"1756926","Ottawa city, Illinois",61083,2021
"1756978","Otterville town, Illinois",55878,2021
"1757043","Owaneco village, Illinois",65000,2021
"1757121","Oxville CDP, Illinois",NA,2021
"1757160","Paderborn CDP, Illinois",NA,2021
"1757225","Palatine village, Illinois",86415,2021
"1757277","Palestine village, Illinois",58487,2021
"1757303","Palmer village, Illinois",49375,2021
"1757329","Palmyra village, Illinois",33194,2021
"1757342","Paloma CDP, Illinois",NA,2021
"1757381","Palos Heights city, Illinois",101037,2021
"1757394","Palos Hills city, Illinois",72570,2021
"1757407","Palos Park village, Illinois",122676,2021
"1757472","Pana city, Illinois",50833,2021
"1757498","Panama village, Illinois",56875,2021
"1757524","Panola village, Illinois",NA,2021
"1757576","Papineau village, Illinois",39167,2021
"1757628","Paris city, Illinois",44939,2021
"1757654","Park City city, Illinois",54291,2021
"1757693","Parkersburg village, Illinois",39375,2021
"1757732","Park Forest village, Illinois",58657,2021
"1757875","Park Ridge city, Illinois",124535,2021
"1758057","Patoka village, Illinois",56750,2021
"1758174","Pawnee village, Illinois",68672,2021
"1758226","Paw Paw village, Illinois",52466,2021
"1758239","Paxton city, Illinois",57794,2021
"1758265","Payson village, Illinois",63162,2021
